"English","religious communities; missionaries; women; patronage; pietism; Moravians",,"Germans were active in constructing transcultural experiences on a global scale - for - better or worse - from Martin Waldseemuller's 1507 map on. Most of those who have been studied were men, but women traveled and migrated as well, and they supported those who did financially, institutionally, and emotionally. Their movements and actions have left fewer and more shadowy records than those of men, but a more gender-balanced account of global connections in the early modern period is emerging. This essay examines three ways in which German women's actions shaped the early - modern world in the realm of religion: women's establishment of religious communities, women's patronage of overseas missions, and women's proselytizing, particularly that undertaken by Moravians. All of these built on networks and traditions established in Europe, but ones that already reached across political boundaries in the splintered world of the Holy Roman Empire, or beyond it to co-religionists in Prague, Paris, or Copenhagen.",26,"WOS:000408017100012",3
"English","Gertrude Stein; Modernism; experimental writing; queer theory; transgender studies","GERTRUDE STEIN; STEIN,GERTRUDE; LANGUAGE","Gertrude Stein's 1933 The Autobiography of Alice B. Toklas and experimental writings from the 1910s and the 1920s are animated by a circuit of desire in which Toklas's gaze establishes and recognizes Stein's masculinity. Challenging earlier scholarship that viewed Stein's masculinity as a manifestation of self-hatred, this essay argues that Stein's gender is best described as ""transmasculine"" and that her masculinity is akin to contemporary forms of transgenderism. A feminist form of masculinity emerges in her radically experimental texts from the 1910s and 1920s.",89,"WOS:000396192400001",3
"English","Japan; ghosts; Tokugawa; justice; uprisings; petition",,"Ghost stories flourished during the Edo period (1603-1868) in Japan. Some are very interesting for the jurist analyzing the Tokugawa legal system through the lens of popular culture. This paper examines one of those stories, the tale of a peasant leader whose martyrdom at the hands of an unjust lord - and his return as a ghost - constitute a faithful depiction of the tension between law and justice under the Tokugawa. The story is surprisingly accurate about the description of the procedural system, and the difficulties and risks of bringing legal actions against the nobles are described in detail. Finally, the ghost itself plays a distinctive and important role in the collective imaginary as the agent to correct the defects of a legal system unable to provide justice for the lower strata of the population.",41,"WOS:000403843500007",3
"English","Giovanni Verga; media studies; semiotics; rewriting; adaptation",,"Giovanni Verga is mostly known for his veristic short stories and novels, but less for his cinematographic work. Between 1909 and 1920, we know that he rewrote at least five of his texts for the cinema, namely Caccia al lupo, Caccia alla volpe, Storia di una capinera, Storie e leggende and Cavalleria rusticana. Among these, Storie e leggende is a surprising choice, as Verga himself had declared that this, written in 1875, would not fit into the new medium. By analysing the short story and the film script in a semiotic way, our investigation aims not only to demonstrate that the screenplay offers a new reading of the short story, but also to elucidate why the author decided to adapt the short story for the screen forty years after it was written. We posit that the discrepancies and incompatibilities between the film script and the short story are not anodyne or purely practical, but form a complex dialogue between the audience, its expectations and the author.",17,"WOS:000423439300004",3
"English",,,"Given John Dennis's prominence as a Dunciad dunce courtesy of the satire of Alexander Pope, Samuel Johnson in his own critical work gave a surprisingly generous quantity of attention to Dennis's literary criticism. Dennis was notorious in the eighteenth century as 'The Critic', and this essay suggests that Johnson's lively critical reaction to Dennis was more complicated than we might expect. For all the pettiness and irrepressible ill-temper of his predecessor, Johnson recognised, albeit with undisguised reservations, that Dennis sometimes had much of formidable good sense to say-on Shakespeare, on Addison and particularly on Pope.",38,"WOS:000422839900001",3
"English","Pynchon; Bleeding Edge; search engine; Google; media history",,"Given the state of contemporary American culture, it should come as no surprise that Thomas Pynchon's novel Bleeding Edge (2013) revolves around technological change: all of the published responses to the novel refer to this phenomenon in some way. What these interpretations fail to appreciate, however, is that this novel is not just about media technology or even the Internet more specifically; it is about the effect of the search engine. To that end, this article uses a media-historical analysis to argue for the search engine as the prime motor spurring the reorganization of Pynchon's technique and his take on popular culture in the novel.",25,"WOS:000406563200001",3
"English","Gladys Mitchell; detective fiction; popular culture; gender; Speedy Death",,"Gladys Mitchell's first-published and still-neglected detective story, Speedy Death (1929), productively re-illuminates modernism's relations with popular culture. Published nearly a decade into the interwar period now known as the ""Golden Age"" of British detective fiction, Speedy Death appears just when the genre's conventions are being defined by writers like S.S. Van Dine and Ronald Knox. As these authors codify the genre's ""rules of the game,""Speedy Death queries and queers those rules, parodying, interrogating, and innovating the conventions it also employs. Mitchell's novel should be regarded not only as an inventive golden age whodunit that warrants more recognition but also as a significant example of popular modernism that works from inside a popular genre to make it new.",29,"WOS:000416779900010",3
"English","history of medicine; cholera; gothic literature; nineteenth century","CHOLERA EPIDEMIC; FEAR","Global health traces its origins back to a single moment in 1854 when John Snow eradicated cholera with a map. It is a nice story, but it's a myth, a fantasy of empiricism. The modern global health approach did begin with the nineteenth-century, worldwide cholera pandemics, but cartography was not the principal form associated with this paradigm; it was the gothic. Turning back to the mid -nineteenth-century pandemics, this essay explores the contours of an emergent global health approach on both sides of the Atlantic. It demonstrates why the gothic was the form through which this approach was narrated, how the form worked, and the effects of the genre on popular and medical knowledge. Contemporary global health has been reorganized around scientific empiricism, but elements of its gothic history remain. I conclude by suggesting the value of recuperating these gothic origins for global health today.",67,"WOS:000407871800005",3
"English","Gogol'; Ukraine; Cossack Myths; Dnepr",,"Gogol's 'Strashnaja mest"" is usually regarded as a grim tale of horror without a trace of humour. Focusing on two iconic passages - the would-be dramatic Cossack wedding scene with which the story opens and the description of the Dnepr that acts as a lyrical interlude half-way through - the present article aims to show that Strshnaia mest'; is a work of sustained narrative irony shot through with subtle and sophisticated humour. By allowing the narrator to be revealed as a foppish, neurotically squeamish individual who is both sentimentally romantic and obsessively religious, and by deploying an array of often intricate verbal devices, the author is able to continuously subvert the sinister, pathos-laden and myth-sustaining images of Ukrainian Cossack life and landscape the narrator aspires to create.",38,"WOS:000419408500006",3
"English","Goldblatt; Mo Yan; Big Breasts and Wide Hips; conceptual metaphor; conceptual blending; cultural frames",,"Goldblatt's translated English version of Mo Yan's masterpiece Big Breasts and Wide Hips, which is abound in metaphorical expressions, has received both praise and criticism. But research to date can be found not to have paid enough attention to his transference of the abundant culturally loaded metaphors in the original. A systematic exploration of the transference of these metaphorical expressions may shed new light on the translator and his work. This article draws upon insights from Conceptual Metaphor Theory and Conceptual Blending Theory to examine three pervasive conceptual metaphor systems in the original novel, namely [BREAST], [ANIMAL], and [CELESTIAL BODY] as the target domains with [HUMAN BEING] as the source domain, and their translations in the English version. These conceptual metaphors, respectively, convey Mo Yan's views on women, the notion of a hometown, and the universe, and the choice of the source domain points to Mo Yan's tendency in conceptual blending to use his Chinese cultural frames. By contrast, in deciphering and representing these metaphors, Goldblatt, while appreciating most of Mo Yan's culturally loaded metaphorical expressions, in some cases provides source domains from his own Western cultural frames, demonstrating his tendency in conceptual blending which develops differently from that of Mo Yan. Besides the cognitive reason why Mo Yan and his translator Goldblatt differ in the manner of conceptual blending, there may be reasons more than misunderstanding of Chinese culture in Goldblatt's choice of translation, among which ideology and cognitive perspective can be said to work together in driving a translator to make choices as what he or she does.",20,"WOS:000422844400005",3
"English","John Gower; Legend of Good Women; literary borrowing; Ovid; Ovide Moralise","'LEGEND-OF-GOOD-WOMEN'; COURT","Gower borrows from Chaucer's legends of Cleopatra and of Thisbe in the Legend of Good Women. He copies Chaucer in a way similar both to how medieval readers gloss texts in their focus on keywords and to how scribes sometimes copy Chaucer by rewriting his text and flattening his poetry. This article proposes to detect literary borrowing through shared textual shapes and patterns, marked by keywords. It also suggests that Chaucer and Gower know that each adheres to different schools of source interpretation. With the phrase ""moral Gower,"" Chaucer describes Gower's method of moralizing Ovidian texts-thus evoking the common locution ""ethicus Ovidius"" as well as the familiar work Ovide Moralise. And when Gower praises Chaucer as the author of great love poetry, he refers to Chaucer's persona in the Prologue to the Legend as a poet who adopts Ovid in a more literal, poetic, and courtly fashion.",43,"WOS:000395512900005",3
"English","Bernard Shaw; Man and Superman; Gilchrist; philandering",,"Grace Gilchrist was one of the young women whom Bernard Shaw knew and befriended in the 1880s. What is known of her comes mostly from Shaw's Diary and a few letters, and pertains to the jealousy she showed in regard to other young women in their circle. Shaw could stir up jealousy while at the same time think of himself as innocent. This article shows that in Grace he had met someone particularly susceptible, as can be seen through her own history as well as that of her family. Grace, her mother, and Walt Whitman may have even played some part in Shaw's inspiration for Man and Superman.",21,"WOS:000422907600003",3
"English","salutations; diachronic pragmatics; corpus pragmatics; Corpus of Historical American English COHA; discursive speech act value",,"Greetings and farewells mark the boundaries of conversations; they are often formulaic and are generally claimed to be devoid of propositional content. However, they are often embedded in longer exchanges, and within such exchanges individual expressions may or may not have propositional content. This contribution discusses some of the inherent problems of retrieving speech acts, such as greetings and farewells, from a corpus. This is illustrated with a diachronic analysis of greetings and farewells in two hundred years of American English as documented in the 400-million-word Corpus of Historical American English (COHA). In the nineteenth century, the most frequent greetings were good morning and how are you? and the most frequent leave-taking expression was farewell while in Present-day American English the expressions hi and hello dominate as greetings and goodbye and bye bye as leave-taking expressions. The two phrases how do you do? and how are you? serve as examples that show how formulaic and literal uses have coexisted over the entire period covered by COHA, with a shift from a predominance of literal uses to a predominance of formulaic uses, particularly in the case of how do you do?. However, both phrases remain ambiguous in their uses. The interactants discursively assign a more literal or more formulaic force to them.",25,"WOS:000422625300004",3
"English",,,"Grigorii Kruzhkov examined three of Mandelstam's poems. First, he identifies the various voices in ""The Decembrist"" (Dekabrist), arguing that this musical quality is an innovation in M's poetry. Reading ""To Cassandra"" (Kassandre), he argues that the order of the stanzas was changed to conceal its counter-revolutionary meaning, nevertheless apparent to the attentive reader who could perform the same reading. Third, in the poem ""The Apartment"" (Kvartira), he deciphers the significance of ""Nekrasov's hammer,"" suggesting that the poet identifies with the boy who is hurt when he jumps on a footboard full of nails rather than with Nekrasov, the earlier poet who condemned this practice, or the fine people riding in the new Soviet carriage of state.",0,"WOS:000414812900005",3
"English",,"PENILE LENGTH; MEN","Growing interest in the archive as an object of study for queer criticism justifies closer attention to the concept of provenance. For archivists, provenance imparts a fundamental measure of integrity to archival collections by certifying their origin and proper order. Record origin and order, however, rely on authorial identity to establish authenticity, placing provenance in tension with queer theories that describe subjectivity as polymorphous, not fixed. That tension leads Roger Casement's official reports on the atrocities committed against rubber gatherers in South America to use provenance as a credible rather than strictly authentic narrative structure for publicizing British investigations of imperial violence. Recognizing provenance as a practice of representation invites reconsideration of Casement's notorious private diaries, which document his sexual interest in large penises. Instead of simply providing evidence of homosexual identity, the diaries show how impersonal fantasy becomes a constituent part of archival practice.",51,"WOS:000411419600007",3
"English","Gruppo 70; Italian neo-avant-gardes; visual poetry; poetry and technology; impegno; gender",,"Gruppo 70 was an Italian neo-avant-gardist group of artists and critics, including Lamberto Pignotti, Eugenio Miccini, Lucia Marcucci, Luciano Ori, Ketty La Rocca, Giuseppe Chiari, Emilio Isgro, Roberto Malquori, and Michele Perfetti, which opened up the genre of poetry to the performative and visual languages of mass communication. In this article we focus on some of the key debates revolving around the Gruppo 70, in order to explore what form of impegno developed in their theoretical writings and creative interventions, and how this impegno was negotiated in the works of artists such as Lamberto Pignotti and Ketty La Rocca in particular. More specifically, we are concerned to investigate the interconnections between impegno, media and gender in the shift from theory-the theory of impegno was principally developed by male artists and critics -to artistic practice, a field in which, as we shall see, the work of female artists developed a strong critique of mass society and technological culture but remained largely marginalised.",71,"WOS:000411424800009",3
"English",,,"Guilt defines David Jones's life and work. Its complement there is the forgiveness of sins, to which Jones gives the name ""influence."" Jones's mature career consists of an effort to face up to the influence of one of English literature's major statements on the relationship between guilt and forgiveness, Coleridge's The Rime of the Ancient Mariner, a poem for which he published copperplate engravings in 1929 and about which he wrote a long essay three decades later. In The Rime Coleridge configures the relationship between guilt and forgiveness as a struggle between prose and poetry. Jones's own prose-gloss on The Rime performs a second-order penance on behalf of the Ancient Mariner by inducing a curvature-Jones's image of the absolving influence of innocent time-in the course of his guilt-ridden history. Poiesis as Jones practices it resolves into the endeavor to incur what might be called guilty forgiveness: the presentation of a particular history as an occasion to expose it to the merciful influence of time.",18,"WOS:000445976300015",3
"English",,"CO.","H. G. Wells's 1908 novel Tono-Bungay is a remarkable concoction, binding together characters and setting out of Dickens, sparkling imitations of fin-de-siecle commodity culture and new media, bitter social satire inflected by Wells's socialism, fascination with invention and flight, and murderous imperial adventure. Readers, though often seduced by the wit and precision of Wells's depiction of patent medicines and their advertisements, have not known whether to read the narrative as anti-Bildungsroman, Condition of England novel, science fiction, or imperial romance. It is no wonder that many critics have labeled this novel a failure.",65,"WOS:000395430200008",3
"English","Female fandom; K-drama; K-pop; melancholia; ressentiment; tacit knowledge","MELANCHOLIA; INDUSTRY; MUSIC","Hallyu (the Korean Wave) has been around the world since the late 1990s. Over the period of twenty years, Hallyu has evolved from a regional entertainment pop to a global cultural content. The evolution of Hallyu, like any other evolutions, has involved a long process of localization and globalization. Both K-pop and K-dramas, the two major pillars of the Hallyu revolution, are foreign imports. K-pop has mostly been influenced by European and American dance music since the early 1990s, whereas K-dramas have been heavily influenced by Japanese trendy TV dramas in the past, particularly during the 1980s. However, the localization of K-pop and K-dramas by Korean artists, writers, and producers demonstrated their adept rearrangement skills that ushered in a new era of a domestic pop culture boom that had been on the verge of destruction due to Hollywood films, Japanese pop culture contents, and the financial crisis that swept through the nation since 1997. K-pop and K-dramas have successfully gained domestic fame to propagate its commercial influence in Asia, Europe, Latin America, and North America. The collection of papers gathered in this Forum Kritika on Hallyu Studies presents their analyses on the process of localizing and globalizing Hallyu, or what I call glocalization. Briefly, glocalization denotes a successful localization of foreign products so much so that original inventors of the products want to import the local variations instead of their originals. Americans buying a massive number of Japanese cars, for example, is a good case of glocalizaiton. Hallyu's glocalization success indicates that the domestic Korean demand for high quality pop culture has induced new types of competition that required importing global pop content, simultaneously requiring them to contrive to produce better quality pop content than the originals for re-exporting to foreign markets, given the enormous investments that cannot be recouped from a small Korean market.",17,"WOS:000409131200007",3
"English","Cultural Hybridity; Diachronic; Gwangdae Spirit; Hallyu; K-pop; New K-pop Gwangdae Strategy",,"Hallyu (the Korean wave) is an intriguing phenomenon originating from Korea and refers to the current impact of products of South Korean popular culture (especially for music, K-pop). K-pop, a representative product of the Korean Wave, is a multi-layered formation that is composed of hybrid cultural practices and a diverse range of lived experiences. Nowadays, much social and academic attention is being paid to the reason for the success of K-pop. This study deals with how the Korean traditional gwangdae (scaramouche or clown) culture has been passed down to develop into K-pop. For this, diachronic perspectives are applied to analyze the formation and development of gwangdae culture and K-pop; and the cultural hybridity theories are used in explaining the succession of gwangdae spirit to K-pop culture. As a result, this study examines how and what kinds of changes and innovations Korean gwangdae culture has gone through to accumulate, pass down and develop the gwangdae's artistic and cultural capabilities, living up to the demands of the times, since earlier times. Thus, this study tries to understand the meaning through traditional interpretation and reflections on K-pop and also makes specific policy recommendations to accompany the analysis. In particular, we tried to present the direction of the new K-pop strategy based on the gwangdae spirit.",43,"WOS:000409131200014",3
"English","Confucianism; consumption; popular culture; scholarship; Southeast Asia",,"Hallyu has persisted long enough to attain the stature of a major influential cultural phenomenon. Yet the primary locus of exchange appear to be discourses and dialogues produced by Koreans and Western appreciators. What this state of affairs overrides is the reality that the first area of impact of contemporary Korean popular culture is the region immediately outside Korea (and East Asia): the Southeast Asian region. In order to ensure that Koreans and Southeast Asians attain a condition of mutual understanding, scholarship on hallyu vis-a-vis its Asian audiences will have to be facilitated and encouraged.",15,"WOS:000403875800004",3
"English",,,"Hebrew literary culture in the early twentieth century relied as much on the translation of ""great books"" of world literature as it did on the production of original Hebrew works. Knut Hamsun's Norwegian novel Markens grode, translated into Hebrew as Birkat ha-adamah by Nissan Touroff for Stybel Press in 1921, was one of many such books. However, partly because its themes resonate deeply with Labor Zionist ideology, Birkat ha-adamah held a special place in the Yishuv. Touroff's translation conveys the universality of Hamsun's Romantic ideas about proximity to nature and agricultural settlement, but also forges a particular link to Zionism: certain translation choices suggest that Touroff restores an absent biblical original through his Hebrew. In this essay, I argue that Touroff recalibrates the sacrality of Hamsun's novel to accommodate the spiritual and ideological needs of the Zionists in the Yishuv. Enhancing existing biblical intertexts to posit the novel as an alternative Zionist sacred text, his translation and its reception expose a fertile tension between universal ideals and specifically Zionist concerns. Translation of ""great books"" helped bring the world to Hebrew; the production of original Hebrew works helped bring Hebrew to the world. Birkat ha-adamah's productive grappling between the world and the Yishuv, though, reveals another dimension in this seemingly straightforward cultural economy.",36,"WOS:000419357700005",3
"English","David Foster Wallace; Heinrich von Kleist; self-consciousness; irony; intertextuality","WALLACE,DAVID,FOSTER 'INFINITE-JEST'","Heinrich von Kleist's uber das Marionettentheater is a yet overlooked intertext in David Foster Wallace's Infinite Jest. A comparison of the two texts shows direct textual echoes of the 1810 German essay in Infinite Jest. Infinite Jest transposes Kleist's theme of the loss of grace through self-consciousness to its criticism of postmodern irony. Fulfilling the solution proposed in Kleist's essay, Infinite Jest uses its structural features to create an infinite loop that, like the history of graceless man in Kleist's essay, can be ended only by a fundamental readjustment of projections. In changing their perspective from a Euclidean, postmodern point of view to a non-Euclidean, hopeful perspective, readers can redeem themselves from the self-conscious cycles of irony. Thus IJ's structure creates a text that is longer than its page numbers, oscillating between, and thus including, the postmodern and the sincere.",23,"WOS:000414066800008",3
"English","Hemingway; ""The Killers""; short stories; rebus; World War I",,"Hemingway's short stories have often been read through the aesthetic model of the iceberg, but the practice of omission has proved an obstacle to interpreting one of his most celebrated and supposedly exemplary texts, ""The Killers."" In particular, dominant realist readings of ""The Killers"" as a story of Chicago gangsters and the adolescent Nick Adams's moral education have failed to recognize the text's deep internal contradictions and absurdities, which point toward its secret representation of an entirely different scene of psychic and historical reality. Circumstantial but compelling archival evidence supports a radical re-reading of Hemingway's classic story based not on things left out but on things cryptically inscribed on the surface of the text in the form of the rebus. When deciphered, the text's secret inscriptions locate the ""other"" scene of ""The Killers"" in Hemingway's experience in World War I, and identify the text as a remarkable experiment in modernist form.",31,"WOS:000416779700003",3
"English",,,"Henry Handel Richardson's representation of lateral discipline in her 1910 novel, The Getting of Wisdom, is significant for the way in which it makes visible the reorienting of disciplinary structures that took place as the private, domestic tuition of middle-class girls gave way to institutional, collective schooling in the last third of the nineteenth century. Focusing on this novel, which fictionalizes the author's own experience of Melbourne's Presbyterian Ladies' College from 1883 to 1887, this article considers her representation of girls as not just objects but agents of disciplinary action. I argue that in boarding school, novels such as Richardson's discipline functions laterally, between peers, in ways that often reiterate the 'vertical' authority of parents and teachers but also contest it, moving into the space created by its failures or absences. Reading these novels thus requires a re-orientation of our own theoretical models for thinking about discipline, in particular, the Foucauldian panopticon and his conception of the segmented space of the school, which do not allow for the kinds of sideways glances that proliferate across Richardson's novel. The Getting of Wisdom thus provides the opportunity to theorize anew the role played by the peer group in shaping girls into social subjects, a role that was a cause for both celebration and concern by commentators of the time.",34,"WOS:000414003400006",3
"English",,,"her article, ""Agency and Political Engagement in Gide and Barrault's Post-war Theatrical Adaptation of Kafka's The Trial"" Yevgenya Strakovsky considers the political themes of Andre Gide and Jean-Louis Barrault's Le Proces (The Trial, 1947), the first theatrical adaptation of Franz Kafka's Der Prozess (The Trial, 1914). Strakovsky demonstrates that Le Proces, written and staged in the immediate aftermath of World War II, levels a critique against the passive complicity of citizens in unjust persecution in both its script and its staging. The paper also considers the elements of Kafka's prose that lend themselves to a socially engaged adaptation, and demonstrates that the Gide-Barrault production perpetuates a call to action that is present in Kafka's novel formally and thematically. Strakovsky concludes by suggesting that political adaptations of Kafka's The Trial provide a vital discursive space to examine the nature of, and need for, postmodern agency.",36,"WOS:000409222300006",3
"English","Family histories; intergenerational self; cultural memory; postcolonial life writing","IDENTITY; GENEALOGY; KINSHIP; CARE","Historians acknowledge that since the 1970s family history research has driven individuals to confront the silences within Australia's colonial past, including 'the convict stain'. However, little attention is given to how the practice has been used by the Stolen Generations to deal with the fracturing impact of 'protectionist' social policies on family and life histories. To explore this, I bring the concept of the intergenerational self into dialogue with 'Paul's Story', a short memoir collected in Carmel Bird's The Stolen Children: Their Stories (1998), and singer/songwriter Archie Roach's testimony from the ABC Blackout television documentary 'Best Kept Secret' (1991). In these cases, the narrative continuity of family lines is severed. Faced with lost origins, the authors must reclaim an intergenerational self retrospectively through research and revision. The paper examines these cases in the context of an emerging focus on relational lives. It demonstrates how people write and tell family histories to rebuild an intergenerational identity in the wake of destructive colonial policies.",28,"WOS:000416794300007",3
"English","aestheticism; philology; formalism; Historical Poetics; motif","BAKHTIN; GENRE","Historical Poetics, while in many ways an ally of Russian Formalism, finds itself in an uneasy relationship with the empiricist mode of formalist enquiry inasmuch as the latter is seen as generally inimical to historical contextualization. On the other hand, representatives of both Historical Poetics and the morphological method have at different points been accused of favoring atomizing analysis over aesthetic appreciation. This putative inability to grasp the work of art as a totality is a taint that literary theory inherited from nineteenth-century philology, whose mission was precisely to combine historicization with minute attention to details of verbal texture. By emphasizing their shared philological patrimony, the article argues for a reconciliation between the morphological method and Historical Poetics. The approach to literary forms it puts forward, which detects historical vitality in distinct elements revealed by morphological analysis, takes its inspiration from Alexander Veselovsky's theory of motif and Mikhail Bakhtin's concepts of architectonics and the chronotope.",59,"WOS:000410253600004",3
"English","Carmen Montanez; hair straightening/alisado; Pelo bueno; pelo malo; Puerto Rico; racial prejudice/prejuicio racial","BLACK","Historically, black women's hair has been a site where power and social relations are defined. In Puerto Rico, cultural production has been critical in perpetuating as well as in contesting the prevailing white European ideal of beauty and its impact on women's hairstyling practices. Nevertheless, the link between aesthetic preferences and the wish to emulate white culture has been questioned in recent decades. Although not denying the persistence of racial prejudice, current historical, anthropological, and sociological studies suggest that the widespread adoption of straight hair as a model has altered its original association with whiteness, transforming it into a fashion that responds to a non-white ideal of beauty. Taking into consideration these new interpretations, this article focuses on Carmen Montanez's novel, Pelo bueno, pelo malo. It argues that Montanez's novel presents a complex scenario that discards the traditional shame/pride opposition ascribed to the act of hair straightening without ignoring the prejudices against Afro-Puerto Ricans.",29,"WOS:000411169300009",3
"English","global warming; fossil fuel fiction; Ghassan Kanafani; Joseph Conrad; Walter Benjamin; ecocriticism; material allegory; dialectical image","CLIMATE-CHANGE; ECOCRITICISM; CRITICISM; 'TYPHOON'","How can the realities of global warming be made visible in literary texts? After the rise of 'cli-fi', it might be time to return to a trove of literature written long before the discoveries of climate science: fiction about fossil fuels. It is filled with premonitions of disasters, such as extreme heat and terrible storms. Focusing on two texts - Ghassan Kanafani's Men in the Sun and Joseph Conrad's Typhoon - this essay makes a case for developing 'dialectical images', in Walter Benjamin's sense of the term, from fossil fuel fiction. Such images might contribute to a critical understanding of our current epoch, fracturing the narrative of the human species as a united entity ascending to biospheric dominance in the Anthropocene. The miseries of global warming have been in preparation for a long time. Some have felt the heat from the start.",71,"WOS:000400998700001",3
"English",,,"How do current theories of world literature construct their object and how do they map world literary space? This article examines these questions in light of the reception of Global South or postcolonial writers in theories of world literary culture, including those of Pascale Casanova, Fredric Jameson and Franco Moretti. Focusing on the case of Algeria, the article considers how several widely-shared narratives about world literary history have shaped the dynamics of critical reception. It also contends that narratives of world literature have tended to overemphasize the center-periphery divide, neglecting other geographies of production and circulation.",35,"WOS:000404577600007",3
"English","Global networks; Local knowledge; Trade networks; Scouting; Talent search; Relational work; Recognition work","DECISION-MAKING; ORGANIZATION; MARKET; SET","How do market actors search for and source local knowledge in global commercial networks? We investigate the origins of local knowledge by studying the work practices of scouts in two comparative global trades: fashion modelling and football. Based on ethnographic and interview data, we find that scouts depend upon local knowledge at both the periphery and the core of their trade networks. To source local knowledge, they engage in two key activities. The first is 'relational work', the bridging of physical distances across networks by building ties with potential exchange partners. Scouts also engage in 'recognition work' as they hone expertise to identify raw skill in remote locations and match it to shifting trends at the networks' core. This study finds that distinct forms of relational and recognition work are employed to identify and source local knowledge at the network's periphery and core. We conclude that given the centrality of sourcing local knowledge, scouts will remain central in global commerce. (C) 2017 Published by Elsevier B.V.",32,"WOS:000403127300001",3
"English","Cancer; Elemental ecocriticism; Ecological medicine; Terry Tempest Williams; Refuge; Victoria Sweet; God's Hotel",,"How do we understand the agency and significance of material forces and their interface with human bodies? What does it mean to be human in the Anthropocene, or what is being called the new ""Age of the Human,"" with bodies that are inextricably interconnected with our physical world? These are the questions that Stacy Alaimo poses in Bodily Natures (2010). Six years later, literary critics, doctors, and environmentalists are still considering the powerful and pervasive material forces of toxins and pollution and their increasingly harmful effects on the human body. This topic was first introduced by Joni Adamson in a monograph that signaled a turn in ecocriticism to environmental justice that considered toxins and pollution in the places we live, work, and play (2001). Alaimo (2010), Linda Nash (2006) and others took up that new direction to reinforce the argument that the history of the environment is intertwined with the notion of disease and with the issues of social class, gender, and race. Drawing on the perspectives of elemental/material ecocriticism in relation to disease, the environment, and bodies, this essay explores Terry Tempest Williams's Refuge: An Unnatural History of Family and Place (1991) to analyze how nuclear detonation, underground, was constitutive of the history of what she terms the ""clan of the one-breasted women."" After emphasizing the possible (environmental) causes and risks of cancer or other chronic diseases in the age of the Anthropocene, the essay then focuses on attempts to uncover the ""underground"" or alternative epistemologies of cancer and other diseases and their associated therapies based on a reading of Victoria Sweet's book God's Hotel: A Doctor, a Hospital, and a Pilgrimage to the Heart of Medicine (2012). Sweet's professional experience acquired over twenty years of practice as a doctor at Laguna Honda, a chronic care hospital, resonates with the perspectives of other authors who are also interested in alternative and ecological health care and in notions of ""slow medicine,"" ""ecological medicine,"" the art of gardening, and mind-body interactions. In the framework of elemental ecocriticism, this essay argues that in picturing an era of anthropogenic culture and confronting invisible xenobiotic chemicals, Sweet's elemental ecocritical thinking of medicine, bodies, and environment is not obsolete but perhaps an ""antidote"" to the suicidal tendency of modern society.",20,"WOS:000414980500005",3
"English",,,"How do you read a serial narrative that has been published daily for over eighty years? On the pages of the daily newspaper, yet taking place within an eternal present, the classic comic Blondie (1930-) currently exists in a moment of suspended animation in which a narratological apocalypse has taken place, roughly coinciding with the death of Chic Young, the comic's creator. Drawing from archival research in the Don Ault Collections at the University of Florida library, I periodize Blondie, one of the longest running yet almost universally ignored comic strips that has been published on a daily basis since 1930. From characters who mysteriously vanished from the strip following the invention of the Gallup poll to the brief era when the Bumsteads became the official spokespersons for American nuclear energy (the reassuringly nuclear family deployed to present a family-friendly fantasy of nuclear fission) to the celebration of Blondie's 75th anniversary that was faced with the peculiar problem of figuring out how to historicize 75 years without displacing the strip from its universal present, I chart how history has been deliberately repressed in the comic. Although each strip is designed as ephemeral, repetitive, and throwaway, the comic has proved to be as durable as its individual iterations are expendable. The labor and reproduction represented in the comic itself as well as the rehearsal of the same gags revolving around the Taylorized rhythm of work and family life, create an interconnected feedback loop between form and content-between the industrial modes of reproduction of the newspaper and the culture of bourgeois capitalism.",22,"WOS:000418348000005",3
"English","Cultural power; Public symbols; Retrievability; HIV/AIDS; Breast cancer; Awareness ribbons; Contestation","HISTORICAL SOCIOLOGY; COGNITION; SYMBOLS; MEMORY","How does the cultural power of a public symbol shift over time? The public retrievability of the iconic red and pink ribbons followed very different paths: red ribbons rose rapidly and fell out of favor just as quickly, whereas the presence of the pink ribbon grew steadily over time. What explains these different trajectories? We identify and explain these differences through an analysis of archival newspaper data from 1991 to 2014 and through the use of secondary sources to create case studies of important moments in the histories of these symbols. The paper makes three interventions. 1) It elaborates and extends Schudson's (1989) discussion of cultural power, refining the mechanism of retrievability and adding recognizability. 2) It demonstrates the importance of organizations in maintaining high retrievability and recognizability in the face of criticism and controversy, along with politicians, celebrities, and corporations. 3) It introduces ""genre violation"" as a mechanism undermining a symbol's cultural power. (C) 2016 Elsevier B.V. All rights reserved.",65,"WOS:000395211700001",3
